,fgsm_diff,opt_diff,optu_diff,advGAN_diff,advGANU_diff
2368,0.098473385,0.3077446,2.2634125,0.2562857,0.30064708
2369,0.3065529,0.38804418,2.5164058,0.4695906,0.64619124
2370,0.19087422,0.35736862,1.6663749,0.32772997,0.33342555
2371,0.256025,0.34399852,1.7910793,0.3002364,0.327844
2372,0.1384143,0.32628882,1.9528215,0.3028451,0.27043346
2373,0.3813785,0.340265,1.554151,0.3150376,0.30025738
2374,0.15265895,0.31020027,2.0111995,0.2562834,0.19001816
2375,1.715003,0.4407739,1.6218059,0.22193792,0.25931922
2376,1.1842645,0.41239804,1.8570558,0.2901963,0.3256629
2377,0.34206977,0.39525762,1.9704514,0.19624312,0.42655554
2378,1.1545811,0.49563053,1.5640557,0.36927453,0.4244056
2379,0.28141797,0.306521,1.8345168,0.24207439,0.22477756
2380,0.8386766,0.32268503,1.3458941,0.2928534,0.34745112
2381,0.38613433,0.30372438,1.9136823,0.29492682,0.3180568
2382,0.050397962,0.31656635,1.984552,0.31937867,0.3147605
2383,0.122337624,0.35179454,1.9467474,0.30493087,0.29665524
2384,0.020555839,0.34572828,2.0661242,0.28268403,0.2604558
2385,0.2504611,0.30176324,1.7559246,0.3023727,0.30976307
2386,0.7287359,0.4551157,2.618474,0.25262666,0.18120873
2387,0.5716826,0.3581167,1.9444767,0.29005998,0.31769866
2388,2.4899287,0.57485604,1.1298912,0.12282026,0.30912948
2389,0.245052,0.3106866,1.8097073,0.25576627,0.2948693
2390,0.13765979,0.311659,1.998168,0.31895843,0.30163488
2391,0.14895049,0.30154592,1.6547383,0.28032303,0.15881068
2392,0.051920682,0.32366055,2.0208704,0.3422109,0.2961895
2393,0.50559235,0.40878737,2.6586661,0.35893375,0.24094331
2394,2.2180092,0.63995326,1.1702623,0.47213817,0.13413525
2395,0.42988935,0.3384265,1.8584491,0.25882804,0.30678716
2396,0.06511401,0.31463596,1.8836005,0.3190741,0.26550767
2397,0.37177286,0.3303727,1.6165917,0.26871327,0.2998139
2398,0.2591617,0.34561458,1.7534904,0.3237706,0.33718148
2399,0.4314057,0.4215549,1.9594991,0.2995033,0.286246
2400,0.47307536,0.32278213,1.5993335,0.2759221,0.32836297
2401,1.1728191,0.6031343,1.665661,0.34476107,0.28174216
2402,0.8644146,0.45281684,1.9211811,0.2980285,0.21491116
2403,0.3078692,0.35962123,1.9717834,0.26220256,0.29426682
2404,0.057761878,0.30419278,1.929393,0.26544297,0.3047889
2405,0.09684269,0.4067976,2.084089,0.22797893,0.21163438
2406,0.25526538,0.31393257,1.5332135,0.3632629,0.28185645
2407,0.9864783,0.5420252,1.1035519,0.023892686,0.022850066
2408,0.2851024,0.33895704,2.0985932,0.215888,0.08566752
2409,0.3338324,0.30751964,1.5928048,0.3106258,0.26671407
2410,0.18557554,0.37341663,2.0247602,0.30728886,0.30695704
2411,2.0144114,2.2164946,3.1393294,0.5885726,1.2219777
2412,0.5250079,0.4795428,1.3363179,0.2231964,0.35963458
2413,0.36291993,0.31966567,1.9266757,0.27197263,0.29051965
2414,0.5584267,0.3347104,1.8981969,0.2785981,0.34997824
2415,0.21859273,0.3925508,1.0175371,0.25643036,0.1627756
2416,1.3650856,0.35714263,1.5568902,0.2726161,0.33230764
2417,0.1298291,0.3049611,1.962923,0.251081,0.4135217
2418,0.20170945,0.30008218,1.8031938,0.24383765,0.3292265
2419,0.766979,0.35729945,2.662416,0.20406199,0.022614479
2420,0.3203962,0.32797924,0.8879287,0.4969888,0.23881832
2421,0.30378026,0.31324023,1.7231089,0.34486997,0.3386163
2422,0.21395499,0.34854183,1.8716447,0.34020478,0.30047724
2423,1.8201694,0.47436494,1.5018015,0.23657364,0.15311524
2424,0.3152716,0.3337425,1.5395107,0.29945064,0.29171377
2425,0.10889338,0.3350833,1.8477484,0.3080929,0.2733829
2426,0.37848285,0.30433092,1.7369487,0.31615856,0.35516837
2427,0.45433033,0.4206283,1.9500083,0.3309542,0.2672311
2428,1.0246772,0.31002182,1.6757061,0.2552058,0.31256425
2429,1.4734328,0.36256734,0.6250235,0.1687912,0.035065472
2430,0.28854012,0.46875566,2.043394,0.25830334,0.3787709
2431,0.05488649,0.34061977,1.9850664,0.28606945,0.3070094
2432,0.17700914,0.3111661,2.2115448,0.31476584,0.40745318
2433,0.33826503,0.34495974,1.9048467,0.28750104,0.3565635
2434,0.61964923,0.30846566,1.7896898,0.31061044,0.25493458
2435,0.26073053,0.3568701,1.903995,0.25626424,0.26481408
2436,0.132911,0.3175054,1.9479944,0.32989582,0.25786805
2437,0.3982266,0.3236006,2.2747276,0.344499,0.7994401
2438,0.30500525,0.32311758,1.9060725,0.28719783,0.29967922
2439,0.28164154,0.32096595,1.8148009,0.3057798,0.30625916
2440,0.28439155,0.32199886,1.5055095,0.35275343,0.25942376
2441,0.103422344,0.41155344,1.8138013,0.29969668,0.3311801
2442,0.046238586,0.3041143,1.9386036,0.25677437,0.2934784
2443,0.1651665,0.43806693,1.9612074,0.29605532,0.3111484
2444,0.20850888,0.34736395,1.8781008,0.28202567,0.29472467
2445,0.22586212,0.30626157,1.9160846,0.36604133,0.37246856
2446,0.3546592,0.35704714,1.625092,0.348589,0.24819548
2447,0.6268599,0.30073524,1.7661592,0.33515012,0.36546892
2448,0.32903105,0.3845557,2.0253184,0.29590553,0.36298364
2449,0.04091449,0.32317758,1.9374105,0.33050427,0.26801184
2450,0.19186744,0.3100552,1.8437127,0.30475098,0.34625933
2451,0.007207781,0.31529278,1.9387695,0.26752096,0.31112593
2452,0.075870365,0.33793366,2.1121356,0.28955865,0.293364
2453,0.6292737,0.31182367,1.195883,0.31078407,0.162101
2454,0.21991587,0.32831967,1.9254565,0.3042714,0.3201905
2455,0.086229905,0.32069594,1.7790326,0.3108394,0.2594412
2456,0.23506716,0.34107283,1.7798948,0.27288607,0.30441228
2457,0.3209768,0.32946202,1.9529161,0.31433687,0.2573661
2458,0.56861925,0.31091356,1.465838,0.2874362,0.2722268
2459,0.06902853,0.33157146,1.8895824,0.2660621,0.2887822
2460,0.32999575,0.318318,1.97799,0.30473447,0.31743336
2461,0.37284368,0.3215353,2.3911812,0.31427443,0.1582421
2462,0.08155361,0.30456787,1.9856473,0.21910451,0.2792868
2463,0.17906095,0.32090878,1.9282126,0.3053921,0.31127578
2464,0.06548035,0.30788422,2.0252035,0.25081664,0.2732192
2465,1.2342488,0.4596176,1.9165308,0.32794738,0.2130884
2466,2.2036684,0.54793286,1.3816785,0.40436152,0.16468981
2467,0.16837049,0.32571602,2.015893,0.28700528,0.32140306
2468,0.0039130747,0.35579062,2.0145075,0.2922113,0.31302905
2469,0.17058901,0.3095634,2.2675204,0.32228744,0.24834959
2470,0.21203372,0.3035511,1.8221213,0.29636505,0.29978773
2471,0.9694195,0.36203805,1.5563562,0.32687405,0.22535145
2472,0.20732008,0.3398015,1.8160651,0.24882771,0.29546177
2473,0.1178637,0.3277082,2.05452,0.29138976,0.26943043
2474,0.7118633,0.46557304,1.6152747,0.38348398,0.35127768
2475,0.19434991,0.3158388,1.9756128,0.3521035,0.33377215
2476,0.32193822,0.36035907,1.9659411,0.31616402,0.30722535
2477,0.2481593,0.30447364,1.7774026,0.26466352,0.34686244
2478,0.52084243,0.3114753,1.4017034,0.26543453,0.22820774
2479,0.26849824,0.33021688,1.9133508,0.266159,0.2950468
2480,0.24411029,0.33045942,2.0770953,0.34341452,0.20156303
2481,0.40805858,0.32758754,2.150708,0.308456,0.3198985
2482,0.5985507,0.35028782,1.3955544,0.39074686,0.21755403
2483,0.009052813,0.3361531,2.001952,0.30645037,0.29236847
2484,0.26613432,0.32188785,1.5606333,0.323785,0.3929711
2485,0.34175774,0.3240947,1.817184,0.30812293,0.3120854
2486,0.294761,0.31932402,2.3155026,0.26153657,0.011055827
2487,0.39553276,0.4478152,1.1892911,0.20257488,0.09688914
2488,0.33988357,0.30426544,1.9026574,0.29268178,0.34865874
2489,0.3759251,0.35858098,1.9513896,0.31068465,0.2718085
2490,0.045661137,0.32427806,1.8917646,0.26606828,0.33366036
2491,0.26849288,0.34590125,1.7731832,0.23563544,0.2798187
2492,0.044710413,0.3059668,1.9862852,0.24843912,0.2920887
2493,0.2651914,0.31174117,1.6414881,0.24695179,0.27964768
2494,0.23274091,0.31221333,1.9510039,0.27250138,0.33095443
2495,0.52678645,0.31877965,1.5518477,0.26007888,0.26426956
2496,0.14704081,0.31624436,1.9127955,0.28722066,0.3098972
2497,0.18566863,0.31056035,1.8512993,0.38716435,0.2938102
2498,0.1447675,0.30181584,1.5796015,0.21334769,0.29452968
2499,1.0397141,0.61015284,3.3044214,1.4705585,0.72226465
2500,0.34133816,0.309447,1.6579193,0.28646046,0.27401197
2501,0.80278206,0.6752205,1.8469983,0.12717049,0.2464415
2502,0.040601887,0.3004226,1.9209962,0.32908118,0.32973248
2503,1.8284974,0.44485936,1.5106193,0.34319505,0.21023083
2504,0.16367687,0.31041884,1.9289153,0.30274254,0.24206476
2505,0.29001582,0.3032251,1.2256534,0.31473857,0.15261471
2506,0.62469506,0.33955243,1.3062425,0.25017518,0.21730542
2507,0.115648866,0.31554288,2.0465376,0.3311495,0.2634452
2508,0.41282678,0.40965718,1.9469807,0.27477893,0.29667193
2509,0.45177498,0.3106791,1.893291,0.25850692,0.32010448
2510,0.9731033,0.5314636,1.1092355,0.21904859,0.21018156
2511,0.11499798,0.31203538,2.0080507,0.2841729,0.33136898
2512,0.18147472,0.33444878,1.8946906,0.28716388,0.27737626
2513,0.33985484,0.35395098,1.2193207,0.26745403,0.18950102
2514,0.4116094,0.3415642,1.4320977,0.23110405,0.2886084
2515,1.5962819,0.51079726,1.088527,0.45391417,0.0932312
2516,0.1282043,0.30233446,2.2244668,0.35200846,0.12951468
2517,0.585379,0.30915147,1.6231978,0.26566976,0.3589524
2518,0.16402736,0.3594786,1.8287885,0.31393456,0.32223225
2519,0.088241965,0.31246412,1.8132944,0.2621006,0.29554197
2520,0.3258582,0.32120964,1.7914588,0.2852947,0.12867922
2521,0.25428277,0.30387837,1.447688,0.3114325,0.20082366
2522,0.19291565,0.3155459,1.5957263,0.24882546,0.25914785
2523,0.2005927,0.3243525,2.014627,0.31778556,0.32242203
2524,0.13616955,0.36325973,1.9020258,0.234968,0.3543697
2525,0.5898774,0.37123278,1.7703536,0.29598543,0.22633237
2526,0.041995123,0.3266241,1.9559302,0.2852819,0.25084323
2527,0.09029682,0.30889362,2.0835593,0.4064011,0.35187787
2528,0.19733074,0.34481665,1.9307504,0.29854447,0.2757602
2529,0.089872845,0.35775322,2.0099232,0.2967147,0.27665213
2530,0.6766494,0.32113302,1.7600143,0.27192008,0.27109432
2531,0.08612905,0.31325644,1.8582548,0.31135523,0.34610736
2532,0.10543975,0.33804226,2.0460231,0.29767272,0.2972936
2533,0.29000068,0.3039624,2.4530838,0.34421706,0.21257006
2534,0.14234188,0.30356982,1.8174925,0.2814256,0.38241467
2535,0.032760054,0.3327455,2.026574,0.3389933,0.28962135
2536,0.23967722,0.30022407,1.4088213,0.2217977,0.3159747
2537,0.23784274,0.31775308,1.843552,0.3272894,0.32367417
2538,0.46097964,0.31784424,2.5924635,0.42813712,0.024094224
2539,0.14580767,0.30445307,2.258096,0.28259188,0.28229368
2540,0.13476592,0.3288563,2.0208836,0.29522,0.2941315
2541,0.038510725,0.5194291,1.883856,0.2714146,0.32743436
2542,0.25488025,0.32221735,1.8756522,0.2816996,0.28520125
2543,0.09046799,0.3076586,2.0559156,0.35333073,0.27181888
2544,0.10005866,0.30922276,1.9331026,0.2977192,0.25392106
2545,0.21258584,0.31400785,1.9281504,0.35946497,0.3476347
2546,0.5112244,0.35886174,2.0085723,0.31347716,0.30496094
2547,0.19491091,0.35402757,1.328356,0.36936706,0.30804914
2548,0.21720687,0.3475521,1.8963751,0.33819056,0.35557988
2549,0.5957034,0.5674775,1.9346008,0.30138686,0.4189476
2550,0.16340172,0.49470952,2.1727014,0.38459632,0.47010407
2551,0.16035841,0.33342636,2.0616746,0.31624132,0.41503346
2552,0.2832603,0.33365446,1.9183869,0.2966507,0.34328365
2553,0.3061689,0.3555563,1.9164813,0.30319926,0.30200893
2554,0.20127389,0.33211604,1.9833869,0.31727967,0.25311878
2555,0.6251466,0.30037344,1.6777487,0.2990005,0.293498
2556,0.3339166,0.32811108,1.8754694,0.28644192,0.31026343
2557,0.39609715,0.37235692,2.0441732,0.3481675,0.37106797
2558,0.16374665,0.3325018,1.9324586,0.28038055,0.29071411
2559,0.22186375,0.38100243,2.5035572,0.41577762,0.36802799
2560,0.11726573,0.3373196,1.9450741,0.34924436,0.2250551
2561,0.15340278,0.31844386,1.9060445,0.34201953,0.27292123
2562,0.0573989,0.31323874,1.9466287,0.28857553,0.30974698
2563,0.368501,0.3000313,1.7594424,0.29109257,0.27597612
2564,0.18900554,0.30104762,1.9544948,0.3415693,0.25709465
2565,0.4635269,0.33116403,1.6875362,0.38859823,0.3797193
2566,0.28540027,0.3595699,1.9149791,0.26902175,0.30920345
2567,0.11123881,0.34044802,1.8566605,0.28616196,0.32962474
2568,0.1822104,0.35049623,1.8339907,0.28466505,0.25544655
2569,3.1157198,0.47000098,1.1632644,0.32285595,0.27477956
2570,0.20727889,0.30558252,1.9798954,0.28561252,0.3159541
2571,0.15260638,0.31955415,1.9929944,0.29633033,0.32246286
2572,0.06889567,0.31997627,1.8640268,0.29474705,0.29508352
2573,0.16677709,0.30160946,2.223161,0.29440713,0.46740413
2574,0.083192304,0.3621165,1.9924425,0.2905736,0.3152586
2575,0.16130142,0.33164585,1.678837,0.30979323,0.23400791
2576,0.3542448,0.32044712,1.980293,0.3254622,0.22540095
2577,0.29647607,0.34795058,1.4440851,0.24868864,0.1961844
2578,0.17479694,0.30180255,2.0636382,0.42736456,0.238734
2579,0.11804737,0.32635587,1.9750419,0.33899397,0.3635317
2580,0.10624954,0.3149594,1.968391,0.3031946,0.30886638
2581,1.4233993,0.44645184,1.7444433,0.3049242,0.08308856
2582,0.25263903,0.37177637,1.6998582,0.27619034,0.22016802
2583,0.54600835,0.3503092,1.7317274,0.31120586,0.30427256
2584,0.34869084,0.3234784,1.7923961,0.2946351,0.3560076
2585,0.6030952,0.41308695,1.8419274,0.30112854,0.3867712
2586,0.06515463,0.3150084,1.9701767,0.24302578,0.2651495
2587,0.417927,0.30599484,1.9885141,0.27797768,0.30370235
2588,0.41210172,0.3355523,1.7541038,0.17761385,0.31970885
2589,0.03603071,0.32536334,1.9708703,0.30645615,0.2903431
2590,0.110538214,0.3003133,1.9585332,0.29155087,0.32166177
2591,0.5825331,0.48252052,1.8648906,0.32228625,0.36488718
2592,0.07106267,0.35050046,1.7332448,0.27461463,0.31385094
2593,0.1354945,0.31407458,2.0500236,0.28586477,0.28480935
2594,0.73157346,0.5120723,1.8630159,0.12047866,0.25583628
2595,0.07443884,0.36713958,2.025024,0.32001984,0.27533504
2596,0.26668724,0.30138433,2.305313,0.4004555,0.32408577
2597,0.5583306,0.35463113,1.9186012,0.2879932,0.30627114
2598,0.56844544,0.33919102,1.673034,0.31589276,0.31420588
2599,0.19337057,0.3518237,1.9925522,0.35978955,0.31163406
2600,1.8270231,0.90246886,2.0041342,0.28574133,0.385922
2601,0.26784953,0.30171415,1.3834183,0.31501684,0.27319667
2602,1.798459,0.3455156,1.1524311,0.49589574,0.17852914
2603,0.32005164,0.33616933,1.9114475,0.33520943,0.3713663
2604,0.7711078,0.5254048,1.9822887,0.27711114,0.31286964
2605,0.43962282,0.35070285,2.0048416,0.24170923,0.30013746
2606,0.4333564,0.34002906,2.4051616,0.29623556,0.043998837
2607,0.19011563,0.34957623,1.6533077,0.32437658,0.36300528
2608,0.55833805,0.33638337,1.6978624,0.33749607,0.36911234
2609,0.7164103,0.4414516,1.7964362,0.18208946,0.27505326
2610,0.02504287,0.3121446,1.9832618,0.33117843,0.35990945
2611,0.18583238,0.33982506,2.1546752,0.2909528,0.34471735
2612,0.1326466,0.30150533,1.9134828,0.46008164,0.41191822
2613,0.8342923,0.448896,1.8798374,0.2919284,0.32447523
2614,0.5434613,0.49520728,1.6358675,0.325373,0.24680841
2615,0.18311152,0.25656217,1.5799574,0.20997888,0.16510324
2616,0.96790624,0.32972595,1.6433629,0.36736748,0.2812187
2617,0.2956636,0.3336545,2.0086749,0.31428042,0.35155272
2618,0.23259091,0.3010126,1.8325527,0.26460394,0.3295058
2619,0.49404716,0.39831987,1.841193,0.3170047,0.39523357
2620,0.21227294,0.30736476,1.3614805,0.26877493,0.3453073
2621,0.01945784,0.31777772,1.9625288,0.30471995,0.3023003
2622,0.056639105,0.38567185,1.9949732,0.31904805,0.26857942
2623,0.11663073,0.3296945,1.9500058,0.30089515,0.28298348
2624,0.1501809,0.49991363,2.0565526,0.24675462,0.3953637
2625,0.100332774,0.43151754,1.9424614,0.30094188,0.2876092
2626,0.054619357,0.3573488,1.9969629,0.28236476,0.26670432
2627,0.6637172,0.3577184,2.0783453,0.4169733,0.34605753
2628,0.42486903,0.30848894,1.7967944,0.36194548,0.33107522
2629,0.18403485,0.31483734,2.349943,0.43858153,0.38413864
2630,0.7836546,0.38406268,1.3601811,0.36868277,0.36012295
2631,1.5719184,0.45231345,1.5569597,0.41801527,0.064506054
2632,0.1749081,0.31559393,1.8013706,0.2503026,0.30593705
2633,0.40514693,0.36127445,1.6709142,0.35047492,0.37678877
2634,0.19403908,0.3018254,1.494885,0.3175088,0.25386867
2635,0.26235667,0.3972939,1.9464222,0.31020716,0.369517
2636,0.2015409,0.30000967,1.7177919,0.3080691,0.24156488
2637,0.7623436,0.3037759,1.8047305,0.2504589,0.36995113
2638,0.5609077,0.33524337,2.0206273,0.33012632,0.37523624
2639,2.0300326,0.43287662,1.4179583,0.5705365,0.30705944
2640,0.689554,0.3489084,2.350142,0.34053805,0.082549214
2641,1.8716776,0.40526938,1.3011794,0.23157287,0.16747043
2642,0.14310306,0.30229077,0.9977881,0.31057724,0.18842036
2643,0.3965586,0.30810544,1.5507828,0.4705008,0.3200259
2644,0.4761499,0.41829452,1.8180274,0.800954,0.25423455
2645,0.19123802,0.3023487,1.9215603,0.25670388,0.29742438
2646,0.509305,0.37575993,1.5899116,0.29126662,0.27564353
2647,0.9655491,0.71693337,1.861122,0.22471863,0.26508614
2648,0.15481752,0.33312857,1.8674532,0.34180164,0.31309286
2649,0.118446335,0.3789436,2.0011399,0.18930237,0.081266105
2650,0.09487426,0.30573565,1.718725,0.27638918,0.3113857
2651,0.1466811,0.3497603,1.9702791,0.30923814,0.31397957
2652,0.056193456,0.3088689,1.9851673,0.34982368,0.28851578
2653,0.18064295,0.3192767,2.1397202,0.19789506,0.26525113
2654,1.0617015,0.4195285,1.731201,0.36857137,0.2670003
2655,0.059646577,0.32704145,1.9599382,0.27719736,0.2960232
2656,0.17438325,0.36243334,1.7357213,0.2709204,0.20616743
2657,0.2935402,0.3660795,1.7721454,0.2969876,0.3669756
2658,0.47633082,0.41372043,1.965586,0.25521448,0.31261408
2659,0.29634345,0.30817628,1.4523088,0.25565827,0.26228398
2660,0.04770665,0.392245,2.0259986,0.3073128,0.3210429
2661,0.40677774,0.34716928,1.9019357,0.2795005,0.28691858
2662,0.3090339,0.3247032,1.5555162,0.23929462,0.2368311
2663,0.29845068,0.32370594,1.3859074,0.27515885,0.15838197
2664,0.53020126,0.3958699,1.942144,0.2948826,0.26961023
2665,0.10628697,0.32023925,2.1294036,0.35411745,0.39815336
2666,0.96765697,0.38978708,1.8802475,0.3441142,0.33506966
2667,0.24516383,0.33041528,1.8851546,0.3109732,0.36624923
2668,0.16253252,0.3182654,2.2648177,0.2944762,0.28376508
2669,0.44644138,0.40261248,1.709756,0.26668346,0.20973381
2670,0.45058793,0.35398102,2.0424342,0.33643466,0.34054735
2671,0.11330722,0.303455,1.7578801,0.29347295,0.2834202
2672,0.4618022,0.3590734,1.8936605,0.3386865,0.3490377
2673,0.371144,0.3225559,1.2895064,0.3207472,0.27051187
2674,0.25322276,0.3470314,2.0721369,0.24322116,0.27843598
2675,0.13175648,0.30781734,2.0226493,0.31152716,0.39822677
2676,0.27496737,0.32086012,1.9508365,0.29329804,0.32432377
2677,0.86545414,0.44295558,1.6353116,0.30969894,0.25523666
2678,0.39458948,0.3458873,1.6661977,0.3307253,0.30634314
2679,0.2344734,0.34841368,1.7850692,0.33116487,0.35386416
2680,0.16399226,0.35988837,1.894998,0.28755563,0.27543068
2681,0.29830244,0.30218413,1.5666947,0.33764654,0.2674906
2682,0.30228084,0.31984276,1.6395386,0.25803405,0.1114379
2683,0.5223944,0.3561722,1.7520639,0.28339687,0.3122257
2684,0.27304906,0.32961422,1.9723002,0.3294049,0.34680533
2685,0.07421885,0.37222594,1.970769,0.29844052,0.26038158
2686,0.49271035,0.35348228,2.6065857,0.102757394,0.20114008
2687,0.61234987,0.3853022,1.9053366,0.2913428,0.43176717
2688,0.2140783,0.3154949,1.9589531,0.30772218,0.30227953
2689,0.5438973,0.32664558,1.7746323,0.26425618,0.20689803
2690,0.19022694,0.3636497,1.9502983,0.2936676,0.3096647
2691,0.34886947,0.31719485,2.1199594,0.2030175,0.11672351
2692,0.15437287,0.30389366,1.9035943,0.2629953,0.28280616
2693,0.15707609,0.3033469,1.9505591,0.27675694,0.31591514
2694,0.22333261,0.45869777,1.9371825,0.29092488,0.30454955
2695,0.12235439,0.31453833,1.8027875,0.27068955,0.3517659
2696,0.3182296,0.37363628,1.859937,0.34842807,0.3159962
2697,0.2835118,0.31641594,1.3737154,0.30431274,0.1953783
2698,1.2594041,0.36616755,1.8390009,0.27578092,0.27386603
2699,2.1903358,0.6307553,1.1437335,0.3656484,0.19198287
2700,0.2802853,0.3132851,1.9670205,0.26359236,0.2917481
2701,0.11389676,0.34974426,1.9848621,0.28223157,0.26770222
2702,0.026299179,0.34832412,2.0155084,0.28108522,0.27209345
2703,0.07976349,0.30975482,1.5914556,0.2847113,0.2581383
2704,0.21379584,0.31114152,1.4091451,0.2956647,0.25175047
2705,0.037581846,0.322796,1.9732494,0.3318162,0.3005976
2706,0.19213119,0.30396518,1.9752862,0.28690234,0.29258984
2707,0.29056543,0.30524474,1.4998147,0.34492916,0.3875841
2708,0.49216256,0.32836264,2.3607247,0.51049364,0.4095557
2709,0.07741481,0.38584334,2.0322485,0.29063594,0.2725778
2710,0.08594127,0.3439144,1.9917728,0.3236087,0.31617045
2711,0.40790138,0.35151818,1.5391325,0.363709,0.3448263
2712,0.20934401,0.31466615,1.5693101,0.36320525,0.18240608
2713,0.22981206,0.3080232,1.9114707,0.44580582,0.4847551
2714,0.22095475,0.32923707,1.8100784,0.30021238,0.32272142
2715,0.13512497,0.31954497,2.0297432,0.27367216,0.32454216
2716,0.29428238,0.45962116,2.0606341,0.31529793,0.25914803
2717,0.20142993,0.3232868,1.7154784,0.2771457,0.23893979
2718,0.14346442,0.40271914,1.9912922,0.27079666,0.30727518
2719,0.5127931,0.39283898,1.9457254,0.37918428,0.38251534
2720,0.9598459,0.5473329,1.8090668,0.24514544,0.29533008
2721,0.122372374,0.31341085,2.0575445,0.27577353,0.31183568
2722,0.011848524,0.31754565,2.0359714,0.28230208,0.27458823
2723,0.5576447,0.32866284,1.3998201,0.39473805,0.1844815
2724,0.2850634,0.33048016,2.0295568,0.31028402,0.31956547
2725,0.24146664,0.31256735,1.7502434,0.26418817,0.26934233
2726,0.109307036,0.3294919,1.9903363,0.32724547,0.33594173
2727,0.3074847,0.31104198,1.7978556,0.28905556,0.2692967
2728,0.15676874,0.30442673,1.9041396,0.28047323,0.31032714
2729,0.8928981,0.67248404,1.0254872,0.5773686,0.24978447
2730,0.42947444,0.471005,1.9463719,0.44462505,0.6235299
2731,0.14698204,0.44741252,2.2314816,0.26578385,0.27643234
2732,0.067353696,0.34246337,2.147733,0.36188227,0.40712214
2733,0.31363147,0.307042,1.7621586,0.3304324,0.29222363
2734,0.12758994,0.34331354,2.0025501,0.28274634,0.2747994
2735,0.5792583,0.6855554,1.9739618,0.09706096,0.3281211
2736,0.7764778,0.61341715,1.8886269,0.41385657,0.40362388
2737,0.7285721,0.3813391,1.9208477,0.35023564,0.30767885
2738,0.37900698,0.3405229,1.1389672,0.3473295,0.2695105
2739,0.54466623,0.3542481,1.9783757,0.29173577,0.3448043
2740,0.17865095,0.37228814,2.7680287,0.4406498,0.72937274
2741,0.2840188,0.32746476,2.4991832,0.26351005,0.52726066
2742,0.32129955,0.4054581,1.168974,0.43291116,0.3085196
2743,0.22549541,0.31418592,1.9715699,0.305201,0.31353998
2744,0.38644022,0.30276385,1.6690869,0.3037742,0.30179527
2745,0.32543886,0.33891034,1.6245074,0.287715,0.35359976
2746,0.12243171,0.33054233,1.874456,0.29581124,0.25376368
2747,0.3360895,0.31500515,1.7446154,0.29501334,0.29977557
2748,0.25828993,0.31426346,1.838581,0.2849465,0.35850358
2749,0.043039024,0.30212286,1.9974029,0.2915229,0.28525427
2750,0.736383,0.58330226,2.5300264,0.2288242,0.17135167
2751,0.3553636,0.3839023,1.8778762,0.31086922,0.2814778
2752,2.1941495,0.44387028,1.2208811,0.32451114,0.16033444
2753,0.09540963,0.30972737,1.7631131,0.30887544,0.30617166
2754,0.20886955,0.3027606,1.465468,0.29559803,0.25143114
2755,0.37634337,0.35638714,1.863316,0.3058303,0.37348455
2756,0.41113895,0.3029294,1.8997296,0.38874787,0.39098775
2757,0.16978139,0.44606033,1.7600183,0.2921671,0.28416607
2758,0.3518439,0.34923446,1.9623107,0.32877904,0.30831212
2759,0.25041294,0.3462989,1.9072534,0.28783053,0.30788437
2760,0.08880291,0.30922702,1.9748148,0.27878687,0.3100873
2761,1.8468478,0.64365894,1.776314,0.21484235,0.29900628
2762,0.01970701,0.3142474,1.6098304,0.28355947,0.29717425
2763,0.24632812,0.34754515,1.9008485,0.3250231,0.3096184
2764,0.006206706,0.3298573,2.0366423,0.2515372,0.08879459
2765,0.32444316,0.35338414,1.9513462,0.26639324,0.32837182
2766,0.2948934,0.3873439,2.0694613,0.28484204,0.3163822
2767,0.27421695,0.38977098,2.03079,0.31282073,0.2778808
2768,0.11748487,0.342295,1.6459079,0.24685091,0.23194456
2769,0.05267425,0.38213852,1.7998519,0.2823415,0.30556953
2770,0.36682317,0.35231456,1.3280236,0.23726737,0.2566331
2771,0.385735,0.30997503,1.7339773,0.30399626,0.2570147
2772,0.22328782,0.34708923,1.8687398,0.31694445,0.32324675
2773,0.48225826,0.3743404,1.4106705,0.2643294,0.25652114
2774,0.35776588,0.30871806,1.882776,0.2642318,0.33406845
2775,2.3373432,0.44405782,1.3686261,0.5564451,0.18837097
2776,0.21250826,0.3332448,2.0111356,0.29244116,0.27449644
2777,0.5926309,0.35537273,1.3801222,0.18908848,0.23725499
2778,0.47414732,0.35623032,1.9477457,0.29028705,0.30085063
2779,0.15677366,0.32152736,2.3017511,0.34779897,0.34556216
2780,0.7763292,0.40209937,1.8323663,0.29663622,0.2960179
2781,0.35172182,0.31175256,1.9617141,0.31030762,0.32931834
2782,0.2121906,0.33726573,1.951606,0.27572727,0.3265263
2783,0.021402255,0.33479983,1.8766146,0.3297109,0.26734513
2784,0.17338282,0.31937146,1.9000158,0.3048131,0.27548164
2785,0.17002723,0.31791103,1.975537,0.21764028,0.29167697
2786,0.048220947,0.3028956,1.8218627,0.28336126,0.38402855
2787,0.27739996,0.30107015,1.4609809,0.35817018,0.32716003
2788,0.8340774,0.524421,2.017146,0.24442993,0.24433556
2789,0.18447138,0.30273506,2.030981,0.33071724,0.2210494
2790,0.7249478,0.35939842,1.8784171,0.3045963,0.4286273
2791,0.46228972,0.4197174,1.7959982,0.27640602,0.2974222
2792,0.122631714,0.35985947,2.015144,0.28905112,0.3089971
2793,0.19347745,0.30993742,1.9361601,0.29873908,0.26808536
