threshold,accuracy_bit,accuracy_blur,accuracy_both,F1_bit,F1_blur,F1_both
1.08,0.7299499278621743,0.8466434694050751,0.8599253161334125,0.20766932270916336,0.7307405751750856,0.7630464431842654
1.09,0.7293558516506832,0.8465161673597555,0.8595434099974539,0.20414275018717246,0.7296509455116228,0.7615273775216139
1.1,0.728507171348553,0.8467707714503946,0.8594585419672409,0.19924906132665832,0.7292494563994901,0.7604513235932302
1.11,0.7278706611219553,0.8466434694050751,0.8591615038614954,0.1956603536937163,0.7281480367082895,0.7590912390215577
1.12,0.7273190189255707,0.846558601374862,0.8589917678010693,0.1921046014583857,0.7270119281292466,0.7578517816803906
1.1300000000000001,0.7269795468047187,0.8466010353899686,0.8592039378766019,0.18987660538907075,0.7261985912292661,0.7574561403508772
1.1400000000000001,0.726173300517695,0.8463464312993295,0.8588220317406433,0.18533013508395405,0.7248271145223801,0.7559239967720637
1.1500000000000001,0.7257489603666298,0.8460069591784775,0.8585674276500043,0.18241619228336495,0.723378306273344,0.7546919849856482
1.16,0.7250275821098192,0.8455401850123059,0.8581430874989392,0.17766497461928935,0.7215422276621786,0.7530107129663834
1.17,0.7243486378681151,0.8453704489518798,0.8578460493931935,0.17353689567430025,0.7205092805645037,0.7517783046828691
1.18,0.723839429686837,0.8452431469065603,0.8578460493931935,0.1703212646608873,0.7195262631700376,0.75111441307578
1.19,0.7231604854451328,0.8451158448612408,0.857633879317661,0.16658150229943794,0.7184510953409441,0.7499813696996795
1.2,0.7222693711278961,0.8449036747857083,0.8572519731817024,0.16122004357298478,0.7174333204483958,0.7486926639772897
1.21,0.721590426886192,0.8443944666044301,0.8568276330306374,0.15679218609433235,0.7155379722286866,0.7471143756558236
1.22,0.7211236527200203,0.8440125604684715,0.8565305949248918,0.15396498455200824,0.7138408843219679,0.7457321200270737
1.23,0.7206993125689553,0.8435882203174064,0.8560638207587202,0.15158546017014696,0.7118962013443801,0.7438840229537904
1.24,0.7205295765085292,0.8433336162267674,0.8557243486378681,0.150631931906113,0.7106129487380467,0.7425412691200969
1.25,0.7201052363574642,0.8426546719850633,0.85521514045659,0.14780361757105945,0.7083071113908119,0.7407294832826747
1.26,0.7193838581006535,0.8423576338793176,0.8545786302299924,0.14306077491253077,0.7067645433735891,0.7385366598001067
1.27,0.7188746499193753,0.841890859713146,0.8538996859882882,0.1401687216093446,0.7050348321722609,0.7364714887102947
