threshold,accuracy_bit,accuracy_blur,accuracy_both,F1_bit,F1_blur,F1_both
0.99,0.7132309259102096,0.6952389035050497,0.7070779937197658,0.12142485699427977,0.2957442635810943,0.3554019983191708
1.0,0.7132309259102096,0.6953662055503692,0.7072901637952983,0.12028117677688102,0.29347505166814286,0.3532720795049691
1.01,0.7127641517440381,0.6952389035050497,0.7067385215989137,0.11735558742991264,0.29045643153526973,0.3489401789919925
1.02,0.7124246796231859,0.6952813375201562,0.7065263515233812,0.11492751730442732,0.2876698740204345,0.3454476623130798
1.03,0.7122549435627599,0.6955359416107952,0.7066536535687007,0.11347888612890573,0.2858564745695233,0.34318289786223277
1.04,0.7121276415174403,0.6957481116863278,0.7067809556140202,0.11180937418172296,0.28428828109403076,0.34102613007819954
1.05,0.7119579054570143,0.6957056776712213,0.7065263515233812,0.11012060828526482,0.2811027568922305,0.33729398236872365
1.06,0.7116608673512688,0.6954935075956887,0.7060595773572096,0.1074477866806778,0.27806841046277664,0.3333654123760947
1.07,0.7113213952304167,0.6952389035050497,0.7055928031910379,0.1049861860281542,0.2741055184960582,0.3287538699690402
1.08,0.7111940931850972,0.6951540354748367,0.7053806331155054,0.10329380764163372,0.27080795777507105,0.3252016716882107
1.09,0.7109819231095647,0.6953662055503692,0.7053381991003989,0.10156971375807941,0.26871753081389427,0.3222721061877806
1.1,0.7106848850038191,0.6959178477467538,0.7056352372061444,0.09933949801849405,0.26742997342056835,0.31996863052641894
1.11,0.7105575829584996,0.6960875838071798,0.7057201052363574,0.09834765366820886,0.26513441411861277,0.3174884361775416
1.12,0.7102605448527539,0.6956208096410083,0.7050411609946533,0.09586864406779662,0.2596759211476933,0.3114413075780089
1.1300000000000001,0.7100483747772214,0.6957481116863278,0.7049562929644403,0.09412700517035662,0.2568407960199005,0.30781483325037334
1.1400000000000001,0.7096240346261563,0.6957905457014343,0.7047441228889078,0.09135572965077679,0.25408386224118196,0.3042
1.1500000000000001,0.7093269965204108,0.6957905457014343,0.7045319528133752,0.08885341846235699,0.2515920242196471,0.30069297981319676
1.16,0.7090299584146652,0.6959602817618603,0.7044046507680557,0.086098893775823,0.24950246150623234,0.29721549636803873
1.17,0.7089026563693457,0.6956632436561148,0.7039378766018841,0.0848452508004269,0.24584647739221868,0.29303880838990776
1.18,0.7086056182636001,0.6959602817618603,0.7039803106169906,0.08256513026052104,0.24459673168160254,0.2906243644498678
1.19,0.7082237121276416,0.6958754137316473,0.7035559704659254,0.08025682182985554,0.24134645919339476,0.2862689006947282
1.2,0.7080115420521089,0.6957905457014343,0.7032164983450734,0.07847863934645775,0.23904044156671267,0.2831078310783108
1.21,0.7078842400067894,0.6957905457014343,0.7030043282695408,0.07696433360150173,0.2364469059537757,0.2797159617165792
1.22,0.7077569379614699,0.6960451497920733,0.7032164983450734,0.07594257346035152,0.2346404530398547,0.2777777777777778
1.23,0.7075447678859373,0.6963421878978189,0.7033013663752864,0.07465091299677766,0.23251823251823253,0.2749896308585649
1.24,0.7074598998557243,0.6960027157769668,0.7029194602393278,0.07413376309427881,0.2285160456601335,0.2711087975013014
1.25,0.7072901637952983,0.6959602817618603,0.7028345922091148,0.07260016133369186,0.22582387898433276,0.26815759222489294
1.26,0.7072901637952983,0.6959602817618603,0.7028345922091148,0.07185145317545748,0.22280073760711572,0.26523974399328504
1.27,0.7070779937197658,0.6957481116863278,0.7024526860731563,0.07055338629325435,0.2196343056160209,0.2615838247683235
1.28,0.7067385215989137,0.6956208096410083,0.7020283459220912,0.06822165295941757,0.21683589911562404,0.25755973778811586
1.29,0.7066960875838072,0.6956208096410083,0.7020707799371977,0.06695464362850972,0.21357307312794652,0.25411664719005633
1.3,0.7064839175082747,0.6955783756259017,0.7018586098616652,0.0656490611914089,0.21008588416648316,0.25016008537886875
1.31,0.7063141814478486,0.6955359416107952,0.7016464397861326,0.0640973630831643,0.20831954099084188,0.24745798993899173
1.32,0.7059747093269966,0.6949842994144106,0.7007553254688959,0.06123831459151877,0.20345744680851063,0.2409041980624327
1.33,0.7057201052363574,0.6948994313841975,0.7004582873631503,0.05915072581739248,0.2007558915073366,0.23711228790662486
1.34,0.7055928031910379,0.6951540354748367,0.7005431553933633,0.05810480586478414,0.199108138238573,0.23484766345007052
1.35,0.7055503691759314,0.6951116014597302,0.7004582873631503,0.05732916723271295,0.1963986131305223,0.23179888997714662
1.36,0.7054655011457184,0.6951116014597302,0.7003734193329373,0.056544787277422855,0.19387411645910468,0.2288959266135197
1.37,0.7053806331155054,0.6951540354748367,0.7003734193329373,0.056016315431679134,0.19099099099099098,0.22602214183930722
1.3800000000000001,0.7051684630399728,0.6952813375201562,0.7003309853178308,0.05417914511298666,0.1881288863764839,0.222417969610218
1.3900000000000001,0.7051260290248663,0.6951116014597302,0.7001612492574047,0.0533987195205013,0.18435690770802587,0.21853572218535725
1.4000000000000001,0.7050411609946533,0.6950691674446237,0.7000763812271917,0.052093276967134866,0.181175934366454,0.21484114641190846
1.41,0.7049987269795468,0.6950691674446237,0.6999490791818722,0.050791916985253954,0.17855509830818472,0.21144195383071263
1.42,0.7049562929644403,0.694856997369091,0.6996944750912332,0.050525740816605214,0.1756276510374871,0.2084777989039258
1.43,0.7048289909191208,0.6946448272935585,0.6993550029703811,0.049467067504782726,0.171349608475357,0.20366415645723282
1.44,0.7047016888738012,0.6944750912331324,0.6991428328948485,0.04866712235133288,0.1687831909489725,0.20103673653369392
1.45,0.7046168208435882,0.694602393278452,0.699270134940168,0.04761253249418525,0.16672455713789508,0.19875635952515547
1.46,0.7044895187982687,0.6947296953237715,0.699270134940168,0.046549835706462206,0.16348837209302325,0.19493354538225605
1.47,0.7043622167529492,0.694856997369091,0.699270134940168,0.0454856829702699,0.16139941690962098,0.19218055397241535
1.48,0.7041076126623101,0.694856997369091,0.6990155308495289,0.04387769093651447,0.15845523698069047,0.188165274121552
1.49,0.7039803106169906,0.6950267334295172,0.6990579648646355,0.042547351084271205,0.15556338855598636,0.1844526218951242
1.5,0.7038105745565646,0.6949418653993041,0.6987609267588899,0.04094531464688101,0.1513398654232086,0.17921146953405018
1.51,0.7034286684206059,0.694687261308665,0.6981244165322923,0.03851974136745082,0.14741083066714067,0.17355947955390333
1.52,0.7033013663752864,0.6948145633539845,0.6981244165322923,0.037444933920704845,0.14238015740519916,0.16795321637426902
1.53,0.7031316303148604,0.6944326572180259,0.6976152083510142,0.03556658395368073,0.138533317382462,0.16341864287391406
1.54,0.7030043282695408,0.6942629211575999,0.6972757362301621,0.03448751551938198,0.13370205602981844,0.15793201133144474
1.55,0.7029618942544343,0.694602393278452,0.6975303403208012,0.032882011605415866,0.13153131410643176,0.15464895635673626
1.56,0.7027072901637953,0.694772129338878,0.6974879063056947,0.03125,0.12780404995756034,0.1499940383927507
1.57,0.7025799881184758,0.6948994313841975,0.6974879063056947,0.030432978281920042,0.12445202143205066,0.14612528446520542
1.58,0.7024951200882628,0.6951116014597302,0.6976576423661207,0.02961937716262976,0.12174550788412174,0.14311485267588694
1.59,0.7024102520580497,0.6954510735805822,0.6979122464567598,0.028804874671098185,0.11884591774094537,0.13969788519637463
1.6,0.7022405159976237,0.6956632436561148,0.6979546804718663,0.02744282744282744,0.11653116531165313,0.13637466634312062
1.61,0.7021556479674107,0.6956208096410083,0.6978698124416532,0.026625988073776176,0.1123623313946294,0.1319190441355767
1.62,0.7018586098616652,0.6961724518373928,0.6981244165322923,0.02389552653514865,0.10945273631840796,0.12690230731467847
1.6300000000000001,0.7016888738012391,0.6963421878978189,0.6981668505473988,0.02252502780867631,0.1066167290886392,0.12325896708985577
1.6400000000000001,0.7017737418314521,0.6965967919884579,0.6984638886531443,0.022531293463143254,0.10423452768729642,0.1209797130133597
1.6500000000000001,0.7016040057710261,0.696766528048884,0.6984638886531443,0.020885547201336674,0.10135814889336016,0.11704771371769383
1.6600000000000001,0.701349401680387,0.6965967919884579,0.6981244165322923,0.019230769230769232,0.09676604345629106,0.11163836163836165
1.67,0.7012220996350674,0.6962997538827124,0.6977000763812272,0.018128573420722355,0.09209691741722693,0.10614805520702636
1.68,0.7011796656199609,0.6961724518373928,0.6975727743359077,0.01785216178521618,0.0881304126337239,0.10227988411638744
1.69,0.7010947975897479,0.6956632436561148,0.6969786981244165,0.017024839519955343,0.08356759519550216,0.09710456442028069
1.7,0.7010099295595349,0.6957481116863278,0.69693626410931,0.016471245114461196,0.08076923076923077,0.09388480081197666
1.71,0.7008401934991089,0.6958754137316473,0.6968938300942035,0.015088013411567475,0.07701223438506118,0.08901925774773625
1.72,0.7008826275142154,0.6960875838071798,0.697106000169736,0.014263739337155643,0.07467700258397932,0.08604353393085787
1.73,0.7007553254688959,0.6962148858524994,0.697106000169736,0.013154212146655474,0.07134518095732262,0.08181116542320556
1.74,0.7007128914537893,0.6959602817618603,0.6968938300942035,0.012323204033048592,0.06717875276656686,0.07748934521503294
1.75,0.7005431553933633,0.6958754137316473,0.6966392260035644,0.010932025227750525,0.06129666011787819,0.07047198023664024
1.76,0.7005431553933633,0.6962997538827124,0.6970635661546295,0.01065470349081733,0.05989754367529226,0.0691094014865041
1.77,0.7004158533480438,0.6962573198676059,0.6968938300942035,0.009817671809256662,0.05592192033764178,0.06444007858546169
1.78,0.7002885513027243,0.6966816600186709,0.6971908681999491,0.008979935456713904,0.05274317519215479,0.06055818852027382
1.79,0.7000763812271917,0.6967240940337774,0.6969786981244165,0.007303370786516854,0.04871555969652602,0.05504829958978431
1.8,0.6999915131969787,0.696851396079097,0.697021132139523,0.006184987348889514,0.04517508687516707,0.05053191489361702
1.81,0.6998217771365527,0.6973181702452687,0.6973181702452687,0.005063291139240507,0.041392285983066796,0.04575250836120401
1.82,0.6997369091063397,0.6977849444114402,0.6977000763812272,0.003941441441441441,0.03938494739681683,0.04273044880408492
1.83,0.6997793431214462,0.6978273784265467,0.6977425103963337,0.0036614561329390226,0.036009205360768924,0.03912046404964252
1.84,0.6997793431214462,0.6981668505473988,0.6980819825171858,0.003380757853218763,0.03342845495311863,0.03629960720574292
1.85,0.6997369091063397,0.6979122464567598,0.6977849444114402,0.0030994646379261764,0.029976836081209976,0.032599837000814993
1.86,0.6997793431214462,0.6981668505473988,0.6980819825171858,0.0028188865398167725,0.026816253933506635,0.029199072179014875
1.87,0.6996520410761267,0.6980819825171858,0.6979122464567598,0.001974055273547659,0.022261921121341212,0.024126113776559287
1.8800000000000001,0.6996944750912332,0.6979546804718663,0.6978273784265467,0.0016927634363097755,0.018748276812792942,0.020360434722795435
1.8900000000000001,0.6996520410761267,0.6982941525927183,0.6981244165322923,0.0011289867344058705,0.016053141433711598,0.01713180436584692
1.9000000000000001,0.6996944750912332,0.6984638886531443,0.6983365866078248,0.0008470986869970352,0.013055555555555558,0.013871549452073797
1.9100000000000001,0.6997369091063397,0.6985487566833574,0.6984638886531443,0.0005649717514124293,0.0111358574610245,0.011682892906815023
1.92,0.6997369091063397,0.6985911906984639,0.6985063226682509,0.0005649717514124293,0.006712347923367362,0.007265614084113456
1.93,0.6997793431214462,0.699100398879742,0.6990579648646355,0.00028260562385191464,0.005330340861270866,0.005608524957936063
1.94,0.6997793431214462,0.6997369091063397,0.6996944750912332,0.00028260562385191464,0.0036609405801182764,0.003940886699507389
1.95,0.6998217771365527,0.6997793431214462,0.6997793431214462,0.0002826455624646693,0.001693241145759842,0.0019748906756947384
1.96,0.6998217771365527,0.6998217771365527,0.6998217771365527,0.0,0.0,0.0
1.97,0.6998217771365527,0.6998217771365527,0.6998217771365527,0.0,0.0,0.0
1.98,0.6998217771365527,0.6998217771365527,0.6998217771365527,0.0,0.0,0.0
1.99,0.6998217771365527,0.6998217771365527,0.6998217771365527,0.0,0.0,0.0
2.0,0.6998217771365527,0.6998217771365527,0.6998217771365527,0.0,0.0,0.0
