threshold,accuracy_bit,accuracy_blur,accuracy_both,F1_bit,F1_blur,F1_both
1.24,0.6977425103963337,0.680938640414156,0.6791564117796826,0.01302480254953582,0.15810099652894413,0.16406854615809838
1.25,0.6977425103963337,0.681023508444369,0.6792412798098956,0.012477471232496882,0.1556778613950354,0.161322534117386
1.26,0.6977000763812272,0.6809810744292625,0.6791564117796826,0.01137940605051346,0.15204150688021656,0.1573609718043018
1.27,0.6976152083510142,0.680938640414156,0.679029109734363,0.010827318156579677,0.1493381604253875,0.1542933810375671
1.28,0.6974879063056947,0.6810659424594755,0.679029109734363,0.009723572718433115,0.147459165154265,0.1516375056078959
1.29,0.6975727743359077,0.6811508104896885,0.6792412798098956,0.009175587376616156,0.14419134396355354,0.14828169014084505
1.3,0.6975727743359077,0.6814054145803276,0.6794958839005346,0.009175587376616156,0.1417466849565615,0.14587809566889062
1.31,0.6975727743359077,0.681362980565221,0.6794534498854281,0.008624287105299763,0.13976400504066902,0.1435374149659864
1.32,0.6977000763812272,0.6814054145803276,0.6796656199609608,0.008627887559142778,0.13740808823529413,0.14147617422950073
1.33,0.6977000763812272,0.681278112535008,0.6795383179156412,0.00807574491785018,0.134178674351585,0.13789954337899543
1.34,0.6977425103963337,0.6815327166256471,0.6797929220062803,0.008076869516780391,0.13226962654642155,0.13602015113350127
1.35,0.6977425103963337,0.6816175846558601,0.6798777900364933,0.007524035112163856,0.12988519076887395,0.1332720588235294
1.36,0.6977849444114402,0.6817873207162862,0.6800899601120258,0.007525083612040134,0.12792185137806722,0.13135153819564466
1.37,0.6977849444114402,0.6821692268522448,0.6804718662479844,0.007525083612040134,0.1264287380452531,0.1298821354287035
1.3800000000000001,0.6978273784265467,0.6824238309428838,0.6807264703386234,0.00724940750034853,0.12385858112854134,0.1271461716937355
1.3900000000000001,0.6978698124416532,0.6825086989730969,0.6808962063990495,0.00697350069735007,0.12100563909774435,0.12435957149510946
1.4000000000000001,0.6979546804718663,0.6825935670033099,0.6811508104896885,0.0066982975160480044,0.11813251591605752,0.12178588125292193
1.41,0.6981244165322923,0.6828481710939489,0.6814902826105406,0.006702038536721587,0.116548463356974,0.12025316455696201
1.42,0.6980395485020793,0.6828057370788424,0.6814478485954341,0.006145251396648046,0.11423154402180352,0.11796498648807426
1.43,0.6980819825171858,0.683187643214801,0.6818721887464992,0.0061461097918703725,0.1126693605894937,0.1164407778432528
1.44,0.6980395485020793,0.683102775184588,0.6817448867011797,0.00586756077116513,0.11031689301882297,0.11389413988657844
1.45,0.6980395485020793,0.6832300772299075,0.6819146227616057,0.005311713726586525,0.10801768431114828,0.11142721669037459
