threshold,orig_detected_bit,adv_detected_bit,orig_detected_blur,adv_detected_blur,orig_detected_both,adv_detected_both,orig_detected_bit_rate,adv_detected_bit_rate,orig_detected_blur_rate,adv_detected_blur_rate,orig_detected_both_rate,adv_detected_both_rate
1.34,31,22,320,350,343,369,0.00611198738170347,0.004337539432176656,0.06309148264984227,0.06900630914826499,0.06762618296529968,0.07275236593059937
1.35,31,22,315,338,338,357,0.00611198738170347,0.004337539432176656,0.06210567823343849,0.0666403785488959,0.0666403785488959,0.07038643533123029
1.36,29,20,311,324,334,341,0.005717665615141956,0.003943217665615142,0.06131703470031546,0.0638801261829653,0.06585173501577288,0.06723186119873817
1.37,29,18,311,316,334,331,0.005717665615141956,0.003548895899053628,0.06131703470031546,0.062302839116719244,0.06585173501577288,0.0652602523659306
1.3800000000000001,28,18,306,313,328,328,0.005520504731861199,0.003548895899053628,0.06033123028391167,0.06171135646687697,0.06466876971608833,0.06466876971608833
1.3900000000000001,28,17,304,303,326,317,0.005520504731861199,0.0033517350157728706,0.05993690851735016,0.059739747634069404,0.06427444794952682,0.0625
1.4000000000000001,28,16,297,291,320,304,0.005520504731861199,0.0031545741324921135,0.058556782334384855,0.05737381703470031,0.06309148264984227,0.05993690851735016
1.41,28,16,290,285,313,298,0.005520504731861199,0.0031545741324921135,0.05717665615141956,0.05619085173501577,0.06171135646687697,0.05875394321766562
1.42,27,16,283,275,305,288,0.0053233438485804415,0.0031545741324921135,0.05579652996845426,0.054219242902208205,0.060134069400630916,0.056782334384858045
1.43,26,16,272,270,293,283,0.005126182965299685,0.0031545741324921135,0.05362776025236593,0.05323343848580442,0.05776813880126183,0.05579652996845426
1.44,26,15,267,264,288,276,0.005126182965299685,0.0029574132492113563,0.052641955835962144,0.052050473186119876,0.056782334384858045,0.05441640378548896
1.45,26,13,264,255,285,266,0.005126182965299685,0.0025630914826498424,0.052050473186119876,0.05027602523659306,0.05619085173501577,0.05244479495268139
1.46,26,12,262,245,283,256,0.005126182965299685,0.002365930599369085,0.05165615141955836,0.04830441640378549,0.05579652996845426,0.050473186119873815
1.47,26,12,260,235,281,246,0.005126182965299685,0.002365930599369085,0.051261829652996846,0.04633280757097792,0.05540220820189275,0.04850157728706624
1.48,26,12,255,232,276,243,0.005126182965299685,0.002365930599369085,0.05027602523659306,0.04574132492113565,0.05441640378548896,0.047910094637223975
1.49,26,12,251,227,272,238,0.005126182965299685,0.002365930599369085,0.04948738170347003,0.04475552050473186,0.05362776025236593,0.04692429022082019
1.5,25,12,246,223,266,234,0.004929022082018927,0.002365930599369085,0.04850157728706624,0.04396687697160883,0.05244479495268139,0.04613564668769716
1.51,25,11,236,215,256,225,0.004929022082018927,0.002168769716088328,0.04652996845425868,0.042389589905362776,0.050473186119873815,0.04436119873817035
1.52,25,11,229,209,249,219,0.004929022082018927,0.002168769716088328,0.04514984227129337,0.041206624605678234,0.04909305993690852,0.04317823343848581
1.53,25,11,227,200,247,210,0.004929022082018927,0.002168769716088328,0.04475552050473186,0.03943217665615142,0.048698738170347006,0.04140378548895899
1.54,25,11,221,192,241,202,0.004929022082018927,0.002168769716088328,0.04357255520504732,0.03785488958990536,0.047515772870662464,0.039826498422712936
1.55,25,9,215,185,235,193,0.004929022082018927,0.001774447949526814,0.042389589905362776,0.036474763406940065,0.04633280757097792,0.03805205047318612
1.56,25,9,211,179,231,187,0.004929022082018927,0.001774447949526814,0.041600946372239746,0.03529179810725552,0.04554416403785489,0.03686908517350158
1.57,25,9,207,169,227,177,0.004929022082018927,0.001774447949526814,0.04081230283911672,0.03332018927444795,0.04475552050473186,0.034897476340694004
1.58,25,9,202,164,222,172,0.004929022082018927,0.001774447949526814,0.039826498422712936,0.032334384858044164,0.043769716088328074,0.03391167192429022
