threshold,orig_detected_bit,adv_detected_bit,orig_detected_blur,adv_detected_blur,orig_detected_both,adv_detected_both,orig_detected_bit_rate,adv_detected_bit_rate,orig_detected_blur_rate,adv_detected_blur_rate,orig_detected_both_rate,adv_detected_both_rate
0.55,117,1021,813,2690,889,3218,0.02306782334384858,0.201301261829653,0.16029179810725552,0.5303627760252366,0.17527602523659305,0.6344637223974764
0.56,116,1002,813,2665,889,3192,0.022870662460567823,0.1975552050473186,0.16029179810725552,0.5254337539432177,0.17527602523659305,0.6293375394321766
0.5700000000000001,114,988,804,2645,879,3174,0.022476340694006308,0.19479495268138802,0.15851735015772872,0.5214905362776026,0.1733044164037855,0.625788643533123
0.58,110,963,798,2621,872,3147,0.02168769716088328,0.1898659305993691,0.15733438485804416,0.5167586750788643,0.1719242902208202,0.6204652996845426
0.59,110,954,786,2594,862,3122,0.02168769716088328,0.18809148264984227,0.1549684542586751,0.511435331230284,0.16995268138801262,0.6155362776025236
0.6,110,939,778,2568,855,3093,0.02168769716088328,0.1851340694006309,0.153391167192429,0.5063091482649842,0.16857255520504733,0.6098186119873817
0.61,108,925,766,2540,842,3068,0.021293375394321766,0.18237381703470032,0.15102523659305994,0.500788643533123,0.16600946372239747,0.6048895899053628
0.62,107,913,762,2513,838,3041,0.02109621451104101,0.18000788643533122,0.15023659305993692,0.49546529968454256,0.16522082018927445,0.5995662460567823
0.63,104,896,746,2488,820,3014,0.02050473186119874,0.17665615141955837,0.1470820189274448,0.49053627760252366,0.16167192429022081,0.5942429022082019
0.64,100,869,739,2459,810,2980,0.01971608832807571,0.1713328075709779,0.1457018927444795,0.4848186119873817,0.15970031545741326,0.5875394321766562
0.65,98,848,730,2435,800,2955,0.019321766561514197,0.167192429022082,0.14392744479495267,0.48008675078864355,0.15772870662460567,0.5826104100946372
0.66,96,835,723,2405,791,2920,0.01892744479495268,0.16462933753943218,0.14254731861198738,0.4741719242902208,0.15595425867507887,0.5757097791798107
0.67,95,814,715,2375,782,2884,0.018730283911671926,0.16048895899053628,0.14097003154574134,0.4682570977917981,0.15417981072555206,0.5686119873817035
0.68,92,802,712,2355,778,2863,0.018138801261829655,0.15812302839116718,0.14037854889589904,0.46431388012618297,0.153391167192429,0.5644716088328076
0.6900000000000001,91,785,707,2332,772,2833,0.017941640378548895,0.15477129337539433,0.13939274447949526,0.4597791798107255,0.15220820189274448,0.5585567823343849
0.7000000000000001,89,767,701,2309,766,2805,0.01754731861198738,0.1512223974763407,0.13820977917981073,0.45524447949526814,0.15102523659305994,0.5530362776025236
0.71,87,748,691,2284,756,2772,0.01715299684542587,0.1474763406940063,0.13623817034700317,0.4503154574132492,0.14905362776025236,0.5465299684542587
0.72,85,734,682,2257,747,2745,0.016758675078864353,0.1447160883280757,0.13446372239747634,0.4449921135646688,0.14727917981072555,0.5412066246056783
0.73,82,722,676,2232,740,2717,0.016167192429022082,0.14235015772870663,0.1332807570977918,0.4400630914826498,0.14589905362776026,0.535686119873817
0.74,80,708,667,2192,729,2672,0.015772870662460567,0.13958990536277602,0.13150630914826497,0.43217665615141954,0.14373028391167192,0.526813880126183
